"ID","Title","Url","Source","Description","Date"
"548a54fc-82b0-463d-b0fe-2ff9b506447d","DGCA meddling","http://www.deccanherald.com/content/396771/dgca-meddling.html","Deccan Herald","Another argument is that the offer would mislead the customers as it is only for a limited number of seats ... and even as an investment that will give returns in future. In the SpiceJet case, there was also no scope for misleading the customers because ...","2014-04-04T18:30:48Z"
"d64b3d64-50f0-4c36-88b5-68ae8599b32a","Bangalore airport handles 12.86 million passengers in 2013-14","http://netindian.in/news/2014/04/05/00028740/bangalore-airport-handles-1286-million-passengers-2013-14","NetIndian","A press release from Bangalore International Airport Limited (BIAL) said the aircraft had witnessed ... Additionally, low-cost carrier SpiceJet started international operations to Bangkok in October. New connectivity includes Air Costa which started ...","2014-04-05T09:47:04Z"
"7d8181ff-db4c-4343-acbc-a3dbcd3c9df3","Lower ATF prices unlikely to get airlines out of red for Q4","http://www.financialexpress.com/news/lower-atf-prices-unlikely-to-get-airlines-out-of-red-for-q4/1238469","Financial Express","According to a Center for Asia Pacific Aviation (CAPA) report, Indian airlines — Air India, Jet Airways and SpiceJet — are expected to post a combined loss of $ 1.2 billion (about R7,500 crore) for FY 2014. The fourth quarter is generally considered ...","2014-04-04T20:32:29Z"
"0fba50e2-3b0c-41ca-bf3c-acf65a6e4e4e","SpiceJet drops after recent steep rally","http://www.indiainfoline.com/Markets/News/SpiceJet-drops-after-recent-steep-rally/5294846018","India Infoline Ltd","SpiceJet lost 2.14% to Rs 17.38 at 11:46 IST on BSE, with the stock sliding on profit booking after recent steep rally triggered by state-run oil marketing companies on Tuesday, 1 April 2014, announcing reduction in the price of aviation turbine fuel ...","2014-04-04T05:59:11Z"
"a4f43897-1909-43a8-82cb-39fcee5069a6","Axis Bank, ICICI Bank to announce FY'14 results on Apr 25","https://in.finance.yahoo.com/news/axis-bank-icici-bank-announce-120203686.html","Yahoo Finance India","April 5: Private sector lenders Axis Bank Ltd and ICICI Bank Ltd will declare their financial results on April 25, 2014 for the financial year 2013-2014. Banks will conduct their respective board meetings on April 25 to consider the audited annual and ...","2014-04-05T11:55:55Z"
"5e5d8ae4-f43e-4bc3-9e21-a07d369963a8","GMR-Megawide group wins $390-million Cebu airport deal in Philippines","http://news.in.msn.com/business/gmr-megawide-group-wins-dollar390-million-cebu-airport-deal-in-philippines","MSN India","Manila: The Philippines said on Saturday it had awarded the $390-million deal to renovate, expand and operate the Mactan-Cebu international airport to India's GMR Infrastructure Ltd and local partner Megawide Construction Corp. GMR and Megawide submitted ...","2014-04-05T11:41:36Z"
"22e7bbdc-3fa5-4683-82bd-bb2a61c773e0","IndiGo enters fare war with Rs1,389 base price as SpiceJet's Re1 offer ends today","http://www.domain-b.com/aero/airlines/20140403_flights.html","Domain-b","IndiGo airlines has come up with an offer of Rs1,389 base fare on domestic routes triggering another round of fare war among carriers even as SpiceJet's Re1 fare offer is set to end today. IndiGo on Thursday announced special fares for travel between July ...","2014-04-03T13:17:01Z"
"154f0015-ad2b-4a71-a3e7-d0e94fece9af","Vijaya Bank first to hike lending rates","http://timesofindia.indiatimes.com/business/india-business/Vijaya-Bank-first-to-hike-lending-rates/articleshow/33298662.cms","Times of India","Interest rates soared in the bond market after RBI limited bank access to the cheaper funding through repo to 0.25% of their deposits from 0.5% earlier. Besides curtailing liquidity RBI also restricted investments by foreign institutional ...","2014-04-05T15:59:17Z"
"a73d705a-b5e7-438a-8388-be023f8a7356","Fitch Upgrades One Class of MWAM CBO 2001-1, Ltd./Inc.","https://in.finance.yahoo.com/news/fitch-upgrades-one-class-mwam-204800218.html","Yahoo Finance India","Fitch Ratings has upgraded one class and affirmed two classes of notes issued by MWAM CBO 2001-1, Ltd./Inc. (MWAM 2001-1) as follows: --$6,066,132 class B notes upgraded to 'Asf' from 'CCCsf'; assign Outlook Stable; --$17,641,519 class C-1 notes affirmed ...","2014-04-04T20:46:48Z"
"bd15968f-47ff-4f42-b83f-da5ce7233a47","BHEL annual profit slides to Rs 3,228 crore","http://timesofindia.indiatimes.com/business/india-business/BHEL-annual-profit-slides-to-Rs-3228-crore/articleshow/33294086.cms","Times of India","NEW DELHI: Bharat Heavy Electricals Ltd's net profit more than halved to Rs 3,228 crore in the previous financial year on account of low volumes and challenges in the domestic power sector. The power equipment major had posted a net profit of Rs ...","2014-04-05T12:53:11Z"
"4e902ba8-bddd-4d4a-8de3-b05fba43f8f2","7% more flyers used Bangalore airport last fiscal","http://www.thehindubusinessline.com/news/states/7-more-flyers-used-bangalore-airport-last-fiscal/article5872547.ece","The Hindu Business Line","Bangalore International Airport Ltd (BIAL) handled 7.3 per cent more passengers ... Indore and Dehradun. Additionally, SpiceJet started international operations to Bangkok in October. Air Costa started domestic operations to Vijayawada and Jaipur.","2014-04-04T16:00:29Z"
"0cc8af7e-d89e-442f-896d-02c8365f4b9d","Four more airlines join fare war","http://www.thehindu.com/todays-paper/tp-business/four-more-airlines-join-fare-war/article5869588.ece","The Hindu","This offer is for limited seats, and the travel is valid till September ... which are appealing monsoon getaways,"" Neelu Singh, COO, Ezeego1.com said. SpiceJet, on Thursday, said it had withdrawn the Re.1 and Rs.799 offers as per the DGCA directive.","2014-04-04T00:15:35Z"
"65c07556-6f48-4e84-9a1b-796bfa2efecb","After Spicejet Re 1 offer, Air India, IndiGo and GoAir slash airfare, trigger fare war","http://indiatoday.intoday.in/story/spicejet-indigo-low-fare-airfare-re-1-offer/1/352769.html","India Today","It's bonanza time for air travellers, with Air India, IndiGo and GoAir today joining the latest war over airfares, launched by SpiceJet which had earned the ... it said only a limited number of seats were being offered under the scheme and travel has ...","2014-04-03T13:02:42Z"
"01da71c2-45a2-4bcc-905d-9c2b875c0fd1","GMR-Megawide consortium bags Mactan-Cebu airport project in Philippines","http://www.thehindubusinessline.com/companies/gmrmegawide-consortium-bags-mactancebu-airport-project-in-philippines/article5876067.ece","The Hindu Business Line","G.M. Rao, Chairman, GMR Infrastructure Ltd said: ""We firmly believe that the GMR-Megawide Consortium has the right credentials and capabilities to undertake this prestigious project and deliver an airport that Cebuanos and Filipinos will be ...","2014-04-05T09:11:16Z"
"4b3d72e7-51a7-42ed-b666-97e42867007b","Air India, IndiGo, GoAir join fare war","http://freepressjournal.in/air-india-indigo-goair-join-fare-war/","freepressjournal.in","While the airline was silent about by when a passenger has to book a ticket to get these low fares, it said only a limited number of seats were being ... particularly by the no-frill carriers. SpiceJet’s rupee one offer had attracted a mad rush of ...","2014-04-04T04:26:07Z"
"a310f809-f007-443f-a578-ddbc43ffbbea","GMR-Megawide consortium bags Mactan-Cebu airport project in Philippines","http://www.thehindubusinessline.com/companies/gmrmegawide-consortium-bags-mactancebu-airport-project-in-philippines/article5876067.ece","The Hindu Business Line","G.M. Rao, Chairman, GMR Infrastructure Ltd said: ""We firmly believe that the GMR-Megawide Consortium has the right credentials and capabilities to undertake this prestigious project and deliver an airport that Cebuanos and Filipinos will be ...","2014-04-05T09:11:16Z"
"c3e38fc5-d6bb-4d5e-9613-1a3770f04dfc","Air India, IndiGo, GoAir join fare war","http://freepressjournal.in/air-india-indigo-goair-join-fare-war/","freepressjournal.in","While the airline was silent about by when a passenger has to book a ticket to get these low fares, it said only a limited number of seats were being ... particularly by the no-frill carriers. SpiceJet’s rupee one offer had attracted a mad rush of ...","2014-04-04T04:26:07Z"
"8156dd7c-639e-4dab-8a53-a55b2a7daca3","220,000 bookings on Tuesday: SpiceJet","http://www.sify.com/finance/220-000-bookings-on-tuesday-spicejet-news-default-oeddpCaacbj.html","Sify","SpiceJet claims it recorded 220,000 bookings on Tuesday ... DGCA added even as passengers were lured to the cheap tickets, they weren't informed about the limited inventory (only two per cent of the total tickets). Other airlines, including ...","2014-04-03T03:51:31Z"
"3514d353-ebdc-4b02-a304-0f04ab72db61","Air India, IndiGo, GoAir join war over air fares","http://www.thestatesman.net/news/47591-Air-India--IndiGo--GoAir-join-war-over-air-fares.html","The Statesman","It's bonanza time for air travellers, with Air India, IndiGo and GoAir today joining the latest war over air fares, launched by SpiceJet which had earned ... it said only a limited number of seats were being offered under the scheme and travel has to ...","2014-04-03T19:36:25Z"
"c5eb6a0e-b0f7-4392-9941-01d6d997b6ba","IndiGo announces special fares starting Rs 1,389 inclusive of base fare & fuel surcharge","http://articles.economictimes.indiatimes.com/2014-04-03/news/48834689_1_base-fares-fuel-surcharge-spicejet","The Economic Times","MUMBAI: Two days after SpiceJet raked up a customer storm and the regulator's ire by announcing Re 1 fares, IndiGo, India's biggest carrier announced its own set of discounts for summers. IndiGo on Thursday introduced 90-day out fares starting ...","2014-04-03T09:49:26Z"
